Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
INDV,440.33,99,99,99,95,1
MDGL,409.51,99,29,74,55,2
UCL,388.83,99,99,3,9,3
KGEI,378.08,99,99,98,99,4
GLYC,373.63,99,99,15,10,5
VRNA,365.17,99,99,99,94,6
PRQR,354.53,99,98,21,8,7
ARDX,341.88,99,99,99,15,8
APCX,335.65,99,89,11,7,9
SMMT,315.92,99,99,23,3,10
TUSK,295.21,99,99,99,75,11
BWEN,289.99,99,22,92,21,12
IMVT,284.34,99,99,99,15,13
NYC,276.18,99,3,7,1,14
CLRO,270.98,99,99,17,10,15
VKTX,267.39,99,94,84,78,16
AKRO,263.59,99,99,99,19,17
GOTU,259.83,99,98,5,44,18
YPF,254.49,99,98,99,23,19
KLXE,253.85,99,99,99,50,20
RYTM,253.22,99,99,99,96,21
TH,250.11,99,99,99,99,22
MSC,244.46,99,99,13,2,23
SDOT,244.16,99,99,23,11,24
ATXS,242.57,99,99,99,10,25
TMDX,240.14,99,99,99,99,26
WDH,239.42,99,98,57,14,27
AEHR,238.7,99,99,99,95,28
KRRO,236.03,99,78,17,20,29
ELVN,233.9,99,99,99,10,30
TERN,229.12,99,99,99,10,31
NAMSW,228.7,99,99,99,62,32
RVPH,228.54,99,99,99,2,33
DADA,227.7,99,82,3,15,34
ASC,223.51,99,99,99,99,35
PDSB,223.22,99,99,27,12,36
MNSO,222.72,99,98,10,12,37
STG,221.49,99,97,33,94,38
CPRX,221.04,99,99,99,99,39
CVRX,219.78,99,99,96,46,40
NEON,217.28,99,82,18,29,41
RVSN,216.6,99,48,2,2,42
PROF,216.13,99,95,3,32,43
TAL,215.88,99,98,79,98,44
CAAS,215.8,99,99,97,58,45
VRDN,214.64,99,98,97,35,46
NLSP,214.58,99,93,24,0,47
BTAI,212.93,99,97,13,34,48
NUVL,212.41,99,99,97,96,49
EDU,212.11,99,98,96,99,50
TDW,211.18,99,99,99,98,51
FDMT,210.16,99,99,8,14,52
EH,209.47,99,35,2,6,53
ETNB,209.35,99,99,99,14,54
PMTS,208.75,99,98,92,95,55
ZYXI,208.17,99,99,90,41,56
TRMD,207.07,99,99,99,99,57
YRD,206.78,99,26,6,7,58
VIST,205.81,99,98,99,92,59
CMPX,205.43,99,99,95,94,60
CECO,205.32,99,99,99,97,61
PXS,203.97,99,99,99,94,62
HLX,203.51,99,98,97,25,63
IPDN,203.09,99,9,74,24,64
ROIV,203.01,99,98,61,21,65
TOUR,202.72,99,99,14,97,66
CVU,201.42,99,99,37,7,67
STNG,201.35,99,99,99,99,68
HNRG,201.15,99,99,99,99,69
FSLR,200.4,99,98,98,60,70
SY,200.26,99,23,4,3,71
MOD,198.62,99,99,97,96,72
MLCO,198.59,99,99,30,16,73
ARRY,198.26,99,97,97,97,74
VATE,197.88,99,18,1,6,75
YHGJ,197.12,99,92,15,13,76
CDTX,197.11,99,13,18,17,77
GOCO,196.14,99,98,3,2,78
ACLX,194.76,99,99,93,98,79
