Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
SOUN,565.04,99,97,96,94,1
XCUR,557.67,99,99,93,3,2
WKEY,543.94,99,27,61,37,3
EOSEW,519.68,99,64,22,69,4
JL,514.54,99,2,3,1,5
ARQQ,513.12,99,96,3,6,6
MVST,510.83,99,97,2,4,7
DXYZ,499.48,99,99,13,64,8
UAMY,496.15,99,98,99,61,9
PDYN,482.07,99,99,95,97,10
CLEU,466.81,99,2,0,1,11
IONQ,449.71,99,99,17,10,12
WHLRL,440.24,99,96,91,66,13
HTCO,439.48,99,98,16,23,14
SEZL,421.11,99,99,99,99,15
RKLB,420.12,99,99,98,73,16
LIDRW,419.33,99,97,5,90,17
APP,411.54,99,99,99,98,18
DAVE,402.7,99,99,99,99,19
AMPG,399.38,99,18,4,4,20
NVNI,394.22,99,3,4,3,21
SGMO,394.0,99,99,98,5,22
INOD,379.19,99,99,96,99,23
POET,378.74,99,99,99,98,24
SRRK,371.98,99,99,13,12,25
LUNR,368.55,99,99,99,19,26
AENT,367.01,99,99,97,98,27
AZ,363.22,99,99,86,6,28
ALGS,353.41,99,88,5,3,29
DOGZ,353.25,99,99,99,98,30
VUZI,347.63,99,94,9,6,31
MESO,347.61,99,99,99,98,32
ATGL,344.08,99,99,97,10,33
NXL,343.43,99,99,16,98,34
GMM,335.01,99,99,4,3,35
PRZO,331.58,99,22,57,24,36
LENZ,330.89,99,99,99,99,37
LSF,330.46,99,99,99,99,38
MOB,329.75,99,89,23,14,39
KOD,326.35,99,98,49,11,40
REAL,324.71,99,98,67,95,41
PRFX,321.54,99,29,0,0,42
GRRR,319.9,99,42,24,1,43
KINS,317.55,99,99,99,99,44
CNVS,316.63,99,99,20,7,45
EOSE,313.32,99,98,98,95,46
ZVIA,309.38,99,97,33,2,47
CANG,308.6,99,99,89,95,48
SERV,308.2,99,62,98,0,49
CMRX,308.16,99,19,22,15,50
FOA,306.52,99,98,97,4,51
VRAR,306.21,99,7,7,10,52
KC,304.45,99,98,29,10,53
QURE,301.62,99,45,21,6,54
RDW,299.53,99,99,96,98,55
ATOM,293.3,99,94,3,7,56
ASTS,292.93,99,99,99,99,57
MTEK,292.81,99,94,96,89,58
CADL,292.17,99,97,99,99,59
JYD,291.86,99,88,24,3,60
TKNO,287.58,99,99,99,3,61
NEON,287.12,99,99,99,88,62
LX,286.8,99,98,98,16,63
ALTS,286.35,99,97,98,99,64
AMBR,286.17,99,98,97,5,65
MFH,285.4,99,99,65,83,66
NNE,284.36,99,99,99,99,67
PLTR,284.17,99,99,98,96,68
PULM,284.09,99,99,39,47,69
SMMT,283.94,99,99,99,99,70
SKGRW,282.7,99,98,85,98,71
SMR,282.34,99,99,98,99,72
ONDS,280.17,99,17,41,16,73
DBVT,279.4,99,4,6,2,74
AAOI,278.8,99,99,85,13,75
TSLR,277.07,99,98,50,90,76
TSLL,276.06,99,98,61,92,77
MRT,275.02,99,98,98,95,78
SATL,274.82,99,81,14,8,79
ETON,272.91,99,99,96,24,80
RDDT,269.04,99,99,78,96,81
TSLT,267.94,99,97,51,92,82
PSNL,267.45,99,96,99,30,83
BSGM,266.03,99,99,3,0,84
WLFC,265.66,99,99,99,96,85
SEI,265.63,99,98,95,27,86
ACHR,263.89,99,97,7,27,87
BFLY,261.55,99,99,96,19,88
HOUR,259.44,99,78,84,12,89
LASE,257.84,99,99,99,92,90
RUM,257.82,99,81,24,30,91
EVGOW,257.4,99,99,97,13,92
